CHEBI_9753	PR_P11712
CHEBI_10033	PR_P11712
CHEBI_4315	PR_P11712
CHEBI_6723	PR_P11712
CHEBI_6532	PR_P10635
CHEBI_3223	PR_P08684
CHEBI_28593	PR_P10635
CHEBI_44915	PR_P11712
CHEBI_45409	PR_P08684
CHEBI_50305	PR_P11712
CHEBI_5062	PR_P33261
CHEBI_6715	PR_P33261
CHEBI_2663	PR_P08684
CHEBI_47519	PR_P08686
CHEBI_3348	PR_P11712
CHEBI_6538	PR_P33261
CHEBI_9249	PR_P10635
CHEBI_9566	PR_P10635
CHEBI_8772	PR_P11712
CHEBI_223316	PR_P05177
CHEBI_45409	PR_P11712
CHEBI_3764	PR_P08684
CHEBI_9325	PR_P33261
CHEBI_6923	PR_P10635
CHEBI_31687	PR_P11712
CHEBI_4754	PR_P05177
CHEBI_47780	PR_P10635
CHEBI_46081	PR_P33261
CHEBI_4877	PR_P08684
CHEBI_7772	PR_P33261
CHEBI_9948	PR_P08684
CHEBI_107736	PR_P10635
CHEBI_9241	PR_P33261
CHEBI_9588	PR_P20813
CHEBI_135370	PR_P10635
CHEBI_480999	PR_P08684
CHEBI_32223	PR_P33261
CHEBI_6413	PR_P19099
CHEBI_7550	PR_P08684
CHEBI_5132	PR_P05177
CHEBI_5062	PR_P11712
CHEBI_10023	PR_P11712
CHEBI_37924	PR_P05177
CHEBI_47381	PR_Q9HAW8
CHEBI_5138	PR_P05177
CHEBI_3720	PR_P08684
CHEBI_585948	PR_P11712
CHEBI_135737	PR_P11712
CHEBI_83326	NCBITaxon_46170
CHEBI_3647	PR_P10635
CHEBI_3699	PR_P08183
CHEBI_7575	PR_P11712
CHEBI_31401	PR_P11712
CHEBI_31578	PR_P33261
CHEBI_3374	PR_P05177
CHEBI_50305	PR_P08684
CHEBI_3738	PR_P33261
CHEBI_9671	PR_P10635
CHEBI_47381	PR_Q9HAW7
CHEBI_50730	PR_P10632
CHEBI_9757	PR_P33261
CHEBI_51164	PR_P10635
CHEBI_6923	PR_P11712
CHEBI_83305	NCBITaxon_1313
CHEBI_7772	PR_P05177
CHEBI_10100	PR_P08684
CHEBI_7772	PR_P11712
CHEBI_31687	PR_P33261
CHEBI_4754	PR_P33261
CHEBI_4031	PR_Q5ABU7
CHEBI_8871	PR_P10635
CHEBI_9453	PR_P51589
CHEBI_18358	PR_P05177
CHEBI_5693	PR_P05177
CHEBI_47519	PR_P22680
CHEBI_3090	PR_P33261
CHEBI_77032	PR_P10635
CHEBI_68639	PR_P05093
CHEBI_31515	PR_P10635
CHEBI_38561	PR_P11712
CHEBI_8499	PR_P05177
CHEBI_47519	PR_P05093
CHEBI_7825	PR_P33261
CHEBI_4754	PR_P11712
CHEBI_4953	PR_P08183
CHEBI_6919	PR_P10632
CHEBI_45285	PR_P20815
CHEBI_40009	PR_P08684
CHEBI_6874	PR_P10635
CHEBI_4877	PR_P20815
CHEBI_5118	PR_P10635
CHEBI_127342	PR_P10635
CHEBI_83305	NCBITaxon_46170
CHEBI_27953	PR_P10635
CHEBI_6413	PR_P15538
CHEBI_61049	PR_P08684
CHEBI_9362	PR_P11712
CHEBI_52010	PR_P10635
CHEBI_7496	PR_P08684
CHEBI_3994	PR_P10635
CHEBI_8060	PR_P11712
CHEBI_37941	PR_P20813
CHEBI_44032	PR_P08684
CHEBI_6820	PR_P10635
CHEBI_47381	PR_P22309
CHEBI_47519	PR_P19099
CHEBI_2687	PR_P10635
CHEBI_27882	PR_P08684
CHEBI_9757	PR_P11712
CHEBI_9652	PR_P11509
CHEBI_4754	PR_P10635
CHEBI_3764	PR_P33261
CHEBI_7825	PR_P10635
CHEBI_4910	PR_P19099
CHEBI_37924	PR_P08684
CHEBI_9588	PR_P33261
CHEBI_101278	PR_P08684
CHEBI_31624	PR_P33261
CHEBI_46081	PR_P11712
CHEBI_10033	PR_P08684
CHEBI_7577	PR_P05177
CHEBI_6762	PR_P10635
CHEBI_68639	PR_P08684
CHEBI_4754	PR_P08684
CHEBI_47519	PR_P15538
CHEBI_63617	PR_P10635
CHEBI_253342	PR_P05177
CHEBI_3720	PR_P10635
CHEBI_24564	PR_P05177
CHEBI_681848	PR_P10635
CHEBI_8060	PR_P10635
CHEBI_44241	PR_P15538
CHEBI_31360	PR_P10635
CHEBI_41423	PR_P10635
CHEBI_6149	PR_P10635
CHEBI_7862	PR_P10635
CHEBI_136007	PR_P10635
CHEBI_3348	PR_P08684
CHEBI_47519	PR_Q16850
CHEBI_4325	PR_P08684
CHEBI_3125	PR_P11712
CHEBI_8405	PR_P05177
CHEBI_9123	PR_P33261
CHEBI_3764	PR_P11712
CHEBI_9566	PR_P33261
CHEBI_77780	PR_P11712
CHEBI_553827	PR_P10635
CHEBI_7494	PR_P08684
CHEBI_6920	PR_P08684
CHEBI_7825	PR_P08684
CHEBI_45979	PR_P05177
CHEBI_63621	PR_P08684
CHEBI_7936	PR_P10635
CHEBI_7856	PR_P33261
CHEBI_6076	PR_P08684
CHEBI_9753	PR_P19224
CHEBI_40050	PR_P08684
CHEBI_10023	PR_P33261
CHEBI_50305	PR_P33261
CHEBI_9249	PR_P11712
CHEBI_48273	PR_P10635
CHEBI_8060	PR_P08684
CHEBI_5296	PR_P11712
CHEBI_7640	PR_P33261
CHEBI_2675	PR_P10635
CHEBI_31687	PR_P08684
CHEBI_4026	PR_P08684
CHEBI_6919	PR_P08684
CHEBI_7825	PR_P11712
CHEBI_47519	PR_P08684
CHEBI_9325	PR_P10635
CHEBI_9168	PR_P11712
CHEBI_68639	PR_P15538
CHEBI_5296	PR_P10632
CHEBI_28462	PR_P10635
CHEBI_7936	PR_P05177
CHEBI_3753	PR_P10635
CHEBI_10023	PR_P08684
CHEBI_3181	PR_P08684
CHEBI_5441	PR_P11712
CHEBI_9720	PR_P10635
CHEBI_9620	PR_P33261
CHEBI_3545	PR_P20815
CHEBI_5296	PR_P08183
CHEBI_9325	PR_P08684
CHEBI_4031	PR_P08684
CHEBI_9168	PR_P08684
CHEBI_2896	PR_P08684
CHEBI_49575	PR_P08684
CHEBI_7575	PR_P33261
CHEBI_9566	PR_P05177
CHEBI_3545	PR_P10635
CHEBI_17698	PR_P08684
CHEBI_8060	PR_P10632
CHEBI_7443	PR_P05177
CHEBI_50199	PR_P05177
CHEBI_135737	PR_P33261
CHEBI_63619	PR_P05177
CHEBI_8435	PR_P05177
CHEBI_44241	PR_P08684
CHEBI_8459	PR_P10635
CHEBI_9588	PR_P10635
CHEBI_9546	PR_P10635
CHEBI_8435	PR_P10635
CHEBI_8060	PR_P33261
CHEBI_17688	PR_P11509
CHEBI_4672	PR_P08684
CHEBI_8426	PR_O15245
CHEBI_63613	PR_Q14242
CHEBI_8426	PR_Q8TCC7
CHEBI_47519	PR_Q8TCC7
CHEBI_4031	PR_Q9NPD5
CHEBI_6717	PR_P08183
CHEBI_47519	PR_Q9NPD5
CHEBI_47519	PR_P08183
CHEBI_4031	PR_Q9Y6L6
CHEBI_7565	PR_P08183
CHEBI_8985	PR_Q9NPD5
CHEBI_47519	PR_Q9UNQ0
CHEBI_6076	PR_Q9NPD5
CHEBI_5118	PR_P08183
CHEBI_45409	PR_P08183
CHEBI_4031	PR_Q9UNQ0
CHEBI_100241	PR_P08183
CHEBI_8426	PR_Q86VL8
CHEBI_8426	PR_Q4U2R8
CHEBI_3699	PR_Q86VL8
CHEBI_7772	PR_Q9UNQ0
CHEBI_45409	PR_Q9UNQ0
CHEBI_68647	PR_Q86VL8
CHEBI_45409	PR_Q96FL8
CHEBI_5138	PR_P08183
CHEBI_8426	PR_O15244
CHEBI_63660	PR_Q8TCC7
CHEBI_68647	PR_Q96FL8
CHEBI_5778	PR_Q9NPD5
CHEBI_45409	PR_Q8TCC7
CHEBI_5296	PR_Q8TCC7
CHEBI_45409	PR_Q86VL8
CHEBI_7772	PR_P08183
CHEBI_47519	PR_O15245
CHEBI_68595	PR_P08183
CHEBI_3770	PR_Q8TCC7
CHEBI_37924	PR_P08183
CHEBI_4031	PR_P08183
CHEBI_119573	PR_P08183
CHEBI_45409	PR_O15244
CHEBI_45735	PR_Q9NPD5
CHEBI_3770	PR_Q9NPD5
CHEBI_63918	PR_P08183
CHEBI_8985	PR_Q9Y6L6
CHEBI_5778	PR_P08183
CHEBI_3770	PR_Q4U2R8
CHEBI_39867	PR_P08183
CHEBI_6076	PR_P08183
CHEBI_3699	PR_O15244
CHEBI_135285	PR_P08183
PC_119373	PR_P08183
CHEBI_47519	PR_Q9Y6L6
CHEBI_42355	PR_P08183
CHEBI_45409	PR_O15245
CHEBI_63660	PR_Q4U2R8
CHEBI_39867	PR_Q9Y6L6
CHEBI_45409	PR_Q9NPD5
CHEBI_3770	PR_Q9Y6L6
CHEBI_68647	PR_O15244
CHEBI_4031	PR_Q8TCC7
CHEBI_8426	PR_P08183
CHEBI_3732	PR_Q14242
CHEBI_37924	PR_Q9UNQ0
CHEBI_9588	PR_P08183
CHEBI_63660	PR_Q9Y6L6
CHEBI_9588	PR_Q9UNQ0
CHEBI_45409	PR_Q4U2R8
CHEBI_45409	PR_Q9Y6L6
CHEBI_6076	PR_Q9Y6L6
CHEBI_3732	PR_P08183
CHEBI_28077	PR_P08183
PC_119373	PR_Q86VL8
CHEBI_53289	PR_O15244
PC_119373	PR_Q96FL8
CHEBI_46081	PR_P08183
CHEBI_7577	PR_Q9NPD5
CHEBI_10033	PR_Q9UNQ0
CHEBI_63660	PR_Q9NPD5
CHEBI_7936	PR_P08183
PC_119373	PR_Q9UNQ0
CHEBI_68595	PR_Q9Y6L6
CHEBI_8985	PR_P08183
CHEBI_37924	PR_O15244
CHEBI_3770	PR_Q9UNQ0
CHEBI_7772	PR_Q4U2R8
CHEBI_68595	PR_Q9NPD5
CHEBI_8426	PR_Q9Y6L6
CHEBI_45735	PR_Q9Y6L6
CHEBI_3962	PR_P08183
SRS_U946SH95EE	PR_P08183
CHEBI_8499	PR_P08183
CHEBI_7772	PR_Q14242
CHEBI_8985	PR_Q9UNQ0
CHEBI_28077	PR_Q9UNQ0
CHEBI_45735	PR_Q9UNQ0
CHEBI_3699	PR_Q96FL8
CHEBI_28077	PR_Q9Y6L6
CHEBI_68647	PR_O15245
CHEBI_6076	PR_Q9UNQ0
CHEBI_28077	PR_Q9NPD5
CHEBI_45735	PR_P08183
CHEBI_5778	PR_Q9Y6L6
CHEBI_63631	PR_P08183
PC_71306834	PR_O15245
CHEBI_8426	PR_Q9NPD5
